station,date,year,month,day,precip_mm_day,coverage,quality_flag,variable,mean,min,max
GTDR,2024-10-14,2024,10,14,0,1,OK (>=90%),airTemp_Max,19.5,12.7,26.9
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),day,15,15,15
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),airTemp_Avg,17.8,9.4,26.1
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),rh,25,14.5,39
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),parDen_Avg,420.8,0,1543.2
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),swRadIn_Avg,213.3,-4.7,781.8
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),windSpd_Avg,2.4,0.7,5.7
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),windSpd_Min,1,0.1,2.7
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),windSpd_Max,3.9,1.4,9.1
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),windDir,166.3,59.7,294.2
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),dewPt_Avg,-3.2,-7.1,3.5
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),vPress,0.5,0.4,0.8
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),vPressSat,2.1,1.2,3.4
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),airTemp_Min,17,8.8,25.9
GTDR,2024-10-15,2024,10,15,0,1,OK (>=90%),airTemp_Max,18.6,10.2,26.3
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),day,16,16,16
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),airTemp_Avg,13.9,7.6,21.1
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),rh,37.9,23.2,53.2
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),parDen_Avg,348.3,0,1483.5
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),swRadIn_Avg,172.9,-4.2,745.4
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),windSpd_Avg,3.1,0.8,6
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),windSpd_Min,1.1,0.1,2.4
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),windSpd_Max,5.7,1.9,9.9
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),windDir,114.6,68.9,195.9
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),dewPt_Avg,-0.6,-1.5,1.6
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),vPress,0.6,0.5,0.7
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),vPressSat,1.6,1,2.5
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),airTemp_Min,13.3,7.3,20.7
GTDR,2024-10-16,2024,10,16,0,1,OK (>=90%),airTemp_Max,14.6,7.8,22.1
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),day,17,17,17
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),airTemp_Avg,15.2,11.3,20.2
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),rh,47.8,37.4,62.5
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),parDen_Avg,318.4,0,1605.3
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),swRadIn_Avg,157,-3.1,802.6
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),windSpd_Avg,4,1.5,6.1
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),windSpd_Min,2,0.3,3.5
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),windSpd_Max,6.3,2.9,9.4
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),windDir,158.9,106.2,191.1
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),dewPt_Avg,4.1,-0.1,6.2
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),vPress,0.8,0.6,0.9
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),vPressSat,1.8,1.3,2.4
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),airTemp_Min,14.7,11.1,19.4
GTDR,2024-10-17,2024,10,17,0,1,OK (>=90%),airTemp_Max,15.8,11.6,20.7
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),day,18,18,18
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),airTemp_Avg,15.8,10.7,20.9
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),rh,53.7,26.3,90.4
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),parDen_Avg,388.7,0,1391.1
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),swRadIn_Avg,196.2,-7.3,699.3
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),windSpd_Avg,4.1,1.4,6.9
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),windSpd_Min,2.2,0.5,4
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),windSpd_Max,6.5,2.5,10.5
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),windDir,174.2,138.7,199.9
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),dewPt_Avg,4.9,0.6,9.4
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),vPress,0.9,0.6,1.2
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),vPressSat,1.8,1.3,2.5
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),airTemp_Min,15.1,10.3,20.5
GTDR,2024-10-18,2024,10,18,6.5,1,OK (>=90%),airTemp_Max,16.3,11.1,21.3
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),day,19,19,19
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),airTemp_Avg,11.9,6.2,18.8
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),rh,76.9,46.5,98
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),parDen_Avg,308.1,0,1514.1
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),swRadIn_Avg,145.8,-11,746.4
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),windSpd_Avg,2.6,0.7,4.4
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),windSpd_Min,0.9,0.1,1.9
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),windSpd_Max,4.7,1.6,7.5
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),windDir,158.9,92.4,277.9
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),dewPt_Avg,7.4,5.6,10.2
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),vPress,1,0.9,1.2
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),vPressSat,1.4,0.9,2.2
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),airTemp_Min,11.2,5.9,18.5
GTDR,2024-10-19,2024,10,19,7.7,1,OK (>=90%),airTemp_Max,12.5,6.7,19.4
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),day,20,20,20
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),airTemp_Avg,14.9,11.5,19.7
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),rh,67.1,39.9,91.2
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),parDen_Avg,286.2,0,1172.5
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),swRadIn_Avg,137.2,-9.8,572.5
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),windSpd_Avg,2.6,1.2,5.4
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),windSpd_Min,1.1,0.1,3
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),windSpd_Max,4.5,2.6,8.3
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),windDir,151.1,79,203.4
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),dewPt_Avg,8.3,1.5,12.5
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),vPress,1.1,0.7,1.4
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),vPressSat,1.7,1.4,2.3
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),airTemp_Min,14.2,11,19.2
GTDR,2024-10-20,2024,10,20,3.4,1,OK (>=90%),airTemp_Max,15.6,11.8,20
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),day,21,21,21
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),airTemp_Avg,12.6,7.8,16.7
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),rh,47.6,33.5,65.3
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),parDen_Avg,422.6,0,1515.3
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),swRadIn_Avg,213.8,-4.2,762.8
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),windSpd_Avg,1.5,0.7,3.4
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),windSpd_Min,0.3,0,0.9
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),windSpd_Max,3.3,1.8,6.3
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),windDir,150.1,52.8,261.8
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),dewPt_Avg,1.4,0.5,3.3
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),vPress,0.7,0.6,0.8
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),vPressSat,1.5,1.1,1.9
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),airTemp_Min,12.1,7.6,16.4
GTDR,2024-10-21,2024,10,21,0,1,OK (>=90%),airTemp_Max,13,8.2,17.1
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),day,22,22,22
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),airTemp_Avg,12.9,8.4,20.5
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),rh,48.5,25.5,64.1
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),parDen_Avg,391.5,0,1390.1
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),swRadIn_Avg,199.9,-4,702.7
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),windSpd_Avg,1.3,0.5,2
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),windSpd_Min,0.4,0,1.4
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),windSpd_Max,2.5,1.4,3.2
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),windDir,239.6,128.8,295.5
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),dewPt_Avg,1.8,-0.5,4.1
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),vPress,0.7,0.6,0.8
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),vPressSat,1.5,1.1,2.4
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),airTemp_Min,12.2,6.9,20.2
GTDR,2024-10-22,2024,10,22,0,1,OK (>=90%),airTemp_Max,13.6,9.7,20.8
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),day,23,23,23
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),airTemp_Avg,13.9,5.8,23.2
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),rh,40.8,16.8,69.3
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),parDen_Avg,415.5,0,1498.1
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),swRadIn_Avg,213.7,-4.2,766.9
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),windSpd_Avg,1.2,0.6,2.2
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),windSpd_Min,0.5,0.1,1.6
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),windSpd_Max,2.1,1.1,3.3
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),windDir,217.9,123,298.7
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),dewPt_Avg,-0.2,-3.3,2.8
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),vPress,0.6,0.5,0.7
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),vPressSat,1.7,0.9,2.8
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),airTemp_Min,13,5.2,23
GTDR,2024-10-23,2024,10,23,0,1,OK (>=90%),airTemp_Max,14.8,6.8,23.4
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),day,24,24,24
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),airTemp_Avg,17.7,8.1,25.9
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),rh,26.5,13.1,50.3
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),parDen_Avg,411.1,0,1488.4
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),swRadIn_Avg,210.7,-5.6,762.1
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),windSpd_Avg,1.3,0.8,1.9
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),windSpd_Min,0.4,0,1.1
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),windSpd_Max,2.4,1.4,4.2
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),windDir,181.5,107,229.4
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),dewPt_Avg,-3.5,-7.1,-0.3
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),vPress,0.5,0.4,0.6
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),vPressSat,2.2,1.1,3.3
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),airTemp_Min,16.6,7.5,25.6
GTDR,2024-10-24,2024,10,24,0,1,OK (>=90%),airTemp_Max,18.6,8.7,26.2
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),day,25,25,25
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),airTemp_Avg,15.4,10.6,23.7
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),rh,37.8,18.2,51.5
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),parDen_Avg,399.1,0,1472
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),swRadIn_Avg,202.1,-5.2,743.4
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),windSpd_Avg,2.9,1.3,5.3
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),windSpd_Min,1.1,0.5,2.6
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),windSpd_Max,5,1.7,8.1
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),windDir,117.6,67,206.6
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),dewPt_Avg,0.4,-3.5,2
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),vPress,0.6,0.5,0.7
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),vPressSat,1.8,1.3,2.9
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),airTemp_Min,14.5,10.2,23.5
GTDR,2024-10-25,2024,10,25,0,1,OK (>=90%),airTemp_Max,16.2,11.3,23.9
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),day,26,26,26
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),airTemp_Avg,16.3,7.9,25.4
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),rh,40.9,21.2,62.8
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),parDen_Avg,395.2,0,1432.4
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),swRadIn_Avg,199.5,-4.2,717.5
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),windSpd_Avg,1.8,0.7,2.6
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),windSpd_Min,0.9,0.1,1.5
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),windSpd_Max,2.9,1.7,4.4
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),windDir,192.3,124.2,319.2
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),dewPt_Avg,2.1,0.9,3.9
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),vPress,0.7,0.7,0.8
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),vPressSat,2,1.1,3.2
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),airTemp_Min,15.5,7.6,24.8
GTDR,2024-10-26,2024,10,26,0,1,OK (>=90%),airTemp_Max,17,8.3,25.7
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),day,27,27,27
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),airTemp_Avg,18.8,8.4,26.7
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),rh,36.2,19.1,65.5
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),parDen_Avg,376.6,0,1441.8
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),swRadIn_Avg,189.7,-5,727
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),windSpd_Avg,1.8,0.5,4.1
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),windSpd_Min,0.9,0.1,2.5
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),windSpd_Max,3,1.1,6.3
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),windDir,192.6,109,254.2
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),dewPt_Avg,2.3,0.4,4.5
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),vPress,0.7,0.6,0.8
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),vPressSat,2.3,1.1,3.5
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),airTemp_Min,17.9,8,26.1
GTDR,2024-10-27,2024,10,27,0,1,OK (>=90%),airTemp_Max,19.7,9,27.3
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),day,28,28,28
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),airTemp_Avg,21.3,14.3,26.4
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),rh,22.4,15,34.2
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),parDen_Avg,391.3,0,1482.4
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),swRadIn_Avg,197.6,-4.8,749.3
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),windSpd_Avg,2.2,0.5,3.7
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),windSpd_Min,0.9,0,2
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),windSpd_Max,3.8,1.2,5.6
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),windDir,202.4,78.2,256.4
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),dewPt_Avg,-1.4,-4.2,0.3
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),vPress,0.6,0.4,0.6
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),vPressSat,2.6,1.6,3.4
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),airTemp_Min,20.4,12.9,26
GTDR,2024-10-28,2024,10,28,0,1,OK (>=90%),airTemp_Max,22.2,17,26.7
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),day,29,29,29
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),airTemp_Avg,17.1,10.7,22.1
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),rh,26.6,22.6,34
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),parDen_Avg,329.3,0,1342.1
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),swRadIn_Avg,166.1,-4,678.7
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),windSpd_Avg,3.5,1.1,6.7
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),windSpd_Min,1.8,0.1,4
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),windSpd_Max,5.8,2.3,10.2
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),windDir,186.2,95.2,226.8
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),dewPt_Avg,-2.4,-7.8,0.7
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),vPress,0.5,0.3,0.6
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),vPressSat,2,1.3,2.7
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),airTemp_Min,16.5,10.4,21.6
GTDR,2024-10-29,2024,10,29,0,1,OK (>=90%),airTemp_Max,17.9,11,22.8
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),day,30,30,30
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),airTemp_Avg,8.3,4.5,12.4
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),rh,29.1,17.3,41
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),parDen_Avg,388.3,0,1472
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),swRadIn_Avg,199.4,-5.5,747.4
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),windSpd_Avg,2,1,3.2
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),windSpd_Min,0.4,0.1,1
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),windSpd_Max,4.3,2.3,7
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),windDir,139.7,75.1,210.2
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),dewPt_Avg,-9.1,-12.3,-5.7
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),vPress,0.3,0.2,0.4
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),vPressSat,1.1,0.8,1.4
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),airTemp_Min,7.9,4,12.1
GTDR,2024-10-30,2024,10,30,0,1,OK (>=90%),airTemp_Max,8.8,5,12.7
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),day,31,31,31
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),airTemp_Avg,7.2,2.3,14.4
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),rh,34.6,18.7,48.8
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),parDen_Avg,382.5,0,1416.2
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),swRadIn_Avg,196.7,-6.7,724.4
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),windSpd_Avg,1.2,0.4,1.9
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),windSpd_Min,0.3,0,1.1
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),windSpd_Max,2.3,0.9,3.5
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),windDir,205.3,106.7,279.1
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),dewPt_Avg,-8,-9.7,-6.5
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),vPress,0.3,0.3,0.4
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),vPressSat,1,0.7,1.6
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),airTemp_Min,6.4,1.7,14.2
GTDR,2024-10-31,2024,10,31,0,1,OK (>=90%),airTemp_Max,7.9,2.7,14.9
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),day,1,1,1
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),airTemp_Avg,9.8,2.3,17.4
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),rh,32.4,20.9,48.9
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),parDen_Avg,340.2,0,1375.4
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),swRadIn_Avg,172.8,-3.6,701.5
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),windSpd_Avg,1.5,0.7,2.1
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),windSpd_Min,0.6,0,1.4
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),windSpd_Max,2.4,1.2,3.5
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),windDir,194.4,113.5,235.3
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),dewPt_Avg,-6.4,-8.5,-4.9
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),vPress,0.4,0.3,0.4
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),vPressSat,1.3,0.7,2
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),bPress_Avg,NA,Inf,-Inf
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),airTemp_Min,9,1.4,17.3
GTDR,2024-11-01,2024,11,1,0,1,OK (>=90%),airTemp_Max,10.8,3.8,17.7
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),day,2,2,2
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),airTemp_Avg,12.9,5.2,19.9
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),rh,30.5,15.7,52.5
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),parDen_Avg,369,0,1384
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),swRadIn_Avg,188.6,-4.1,704.1
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),windSpd_Avg,2.5,0.8,4.7
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),windSpd_Min,1.2,0.3,2.4
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),windSpd_Max,4,1.6,7.5
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),windDir,200.6,67.4,280.5
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),dewPt_Avg,-5.3,-8.4,-3.1
GTDR,2024-11-02,2024,11,2,0,1,OK (>=90%),vPress,0.4,0.3,0.5
